,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,rating,price,RestaurantsTableService,RestaurantsTakeOut,RestaurantsPriceRange2,id,alias,Grade,zipcode,location,category,hours
221,VGQHzuUViWkO-J3KRDXEhQ,Sushi Samurai,1817 Queen Anne Ave N,Seattle,WA,98109,47.6353501,-122.35735079999999,,203,3.5,$$,,,,VGQHzuUViWkO-J3KRDXEhQ,sushi-samurai-seattle,1.0,98109,South Lake Union,Sushi Bars,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
222,FrHhYevaOhs40xpuOpQiHg,Canlis,2576 Aurora Ave N,Seattle,WA,98109,47.6430119,-122.34676759999999,,1434,4.0,$$$$,,,,FrHhYevaOhs40xpuOpQiHg,canlis-seattle,1.0,98109,South Lake Union,American (New):Seafood,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
223,LmoqmQ54FEEsqfffzmrl8w,HeartBeet Organic Superfoods Cafe,1635 Queen Anne Ave N,Seattle,WA,98109,47.63459,-122.357367,,502,4.0,$$,,,,LmoqmQ54FEEsqfffzmrl8w,heartbeet-organic-superfoods-cafe-seattle,1.0,98109,South Lake Union,Vegan:Juice Bars & Smoothies:Gluten-Free,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
224,XSuVforhA4rhRKObKnjpgQ,The Flame,2115 Queen Anne Ave N,Seattle,WA,98109,47.637679999999996,-122.35717,,2,4.0,,,,,XSuVforhA4rhRKObKnjpgQ,the-flame-seattle,,98109,South Lake Union,American (Traditional),
225,G4j9EqGHRg2TdQVD3wE8EA,El Diablo Coffee,1825 Queen Anne Ave N,Seattle,WA,98109,47.63555,-122.35731000000001,,415,4.0,$,,,,G4j9EqGHRg2TdQVD3wE8EA,el-diablo-coffee-seattle-2,1.0,98109,South Lake Union,Cuban:Cafes,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
226,A7F7W6dQNdr--Nuel7Ml_Q,Ikiiki,12 Boston St,Seattle,WA,98109,47.63855,-122.35633999999999,,76,4.0,$$,,,,A7F7W6dQNdr--Nuel7Ml_Q,ikiiki-seattle,2.0,98109,South Lake Union,Japanese:Sushi Bars:Chinese,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
227,zIczxp6kS-2kyV937xBnAA,Stone Korean Restaurant,900 Dexter Ave N,Seattle,WA,98109,47.62729,-122.34208999999998,,117,4.0,$$,,,,zIczxp6kS-2kyV937xBnAA,stone-korean-restaurant-seattle-2,2.0,98109,South Lake Union,Korean:Barbeque,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
228,zIczxp6kS-2kyV937xBnAA,Stone Korean Restaurant,900 Dexter Ave N,Seattle,WA,98109,47.62729,-122.34208999999998,,117,4.0,$$,,,,zIczxp6kS-2kyV937xBnAA,stone-korean-restaurant-seattle-2,1.0,98109,South Lake Union,Korean:Barbeque,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
229,zVFibVYVzGS2-ZLv6AvaSA,Byen Bakeri,15 Nickerson St,Seattle,WA,98109,47.649288,-122.356908,,210,4.5,$$,,,,zVFibVYVzGS2-ZLv6AvaSA,byen-bakeri-seattle,1.0,98109,South Lake Union,Bakeries:Sandwiches:Scandinavian,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
230,n6hB6mIctJQDn-DAH7MpGg,Duke's Seafood & Chowder,1111 Fairview Ave N,Seattle,WA,98109,47.629876,-122.330423,,846,4.0,$$,,,,n6hB6mIctJQDn-DAH7MpGg,dukes-seafood-and-chowder-seattle-3,1.0,98109,South Lake Union,Seafood:Bars,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
231,OSl7TKl7lmMipCavuO-yMQ,Teinei,1256 Republican St,Seattle,WA,98109,47.623259999999995,-122.33113,,181,4.0,$$,,,,OSl7TKl7lmMipCavuO-yMQ,teinei-seattle,2.0,98109,South Lake Union,Sushi Bars:Ramen:Izakaya,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
232,CycF-FKea-x1jGukd4khyg,The White Swan Public House,1001 Fairview Ave N,Seattle,WA,98109,47.6288185119629,-122.331748962402,,213,4.0,$$,,,,CycF-FKea-x1jGukd4khyg,the-white-swan-public-house-seattle-2,1.0,98109,South Lake Union,Seafood:Cocktail Bars:Venues & Event Spaces,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
233,orqdI_NDAdHuLNAMLhHrIg,Re Public,429 Westlake Ave N,Seattle,WA,98109,47.622890000000005,-122.33876000000001,,540,4.0,$$,,,,orqdI_NDAdHuLNAMLhHrIg,re-public-seattle-2,2.0,98109,South Lake Union,American (New):Bars,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
234,Wm0soYlpuNJ8muQgckmrng,Cask & Trotter,711 Westlake Ave N,Seattle,WA,98109,47.626012,-122.3390033,,545,4.0,$$,,,,Wm0soYlpuNJ8muQgckmrng,cask-and-trotter-seattle-2,2.0,98109,South Lake Union,Barbeque:Bars:American (Traditional),"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
235,pzjQKP3PEkclhSD-mFn7jA,Tacos Chukis,219 Broadway E,Seattle,WA,98102,47.620570445175,-122.32126235961901,,1628,4.5,$,,,,pzjQKP3PEkclhSD-mFn7jA,tacos-chukis-seattle,1.0,98102,Capitol Hill,Mexican,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
236,pzjQKP3PEkclhSD-mFn7jA,Tacos Chukis,219 Broadway E,Seattle,WA,98102,47.620570445175,-122.32126235961901,,1628,4.5,$,,,,pzjQKP3PEkclhSD-mFn7jA,tacos-chukis-seattle,2.0,98102,Capitol Hill,Mexican,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
237,aa7o97Naa4gdDL70oUmNiQ,Carrello,622 Broadway E,Seattle,WA,98102,47.624959999999994,-122.32053,,21,4.0,,,,,aa7o97Naa4gdDL70oUmNiQ,carrello-seattle,,98102,Capitol Hill,Italian,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
238,tg9Fsdky2V-Bg3xiSIT4sg,Taneda Sushi in Kaiseki,219 Broadway E,Seattle,WA,98102,47.62063,-122.32133999999999,,112,5.0,$$$$,,,,tg9Fsdky2V-Bg3xiSIT4sg,taneda-sushi-in-kaiseki-seattle-2,1.0,98102,Capitol Hill,Sushi Bars:Japanese,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
239,CDbu6A1fVHm8sZbDbD-x7A,Altura,617 Broadway E,Seattle,WA,98102,47.62488,-122.32115,,540,4.5,$$$$,,,,CDbu6A1fVHm8sZbDbD-x7A,altura-seattle,2.0,98102,Capitol Hill,Italian,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
240,SvZEZbtqpNWjUBurscVfmQ,Due' Cucina Italiana,412 Broadway E,Seattle,WA,98102,47.62245,-122.32064,,429,4.5,$$,,,,SvZEZbtqpNWjUBurscVfmQ,due-cucina-italiana-seattle,1.0,98102,Capitol Hill,Italian:Pasta Shops,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
241,wxXMzqN0nXOMw9HYv2rhOQ,Cook Weaver,806 E Roy St,Seattle,WA,98102,47.62522,-122.32172,,188,4.5,$$,,,,wxXMzqN0nXOMw9HYv2rhOQ,cook-weaver-seattle-2,1.0,98102,Capitol Hill,Modern European:Cocktail Bars,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
242,qLzed7jKJcJgfbhqaofLzQ,Lionhead,618 Broadway E,Seattle,WA,98102,47.6248035549413,-122.320777901654,,198,4.0,$$,,,,qLzed7jKJcJgfbhqaofLzQ,lionhead-seattle-2,,98102,Capitol Hill,Szechuan:Cocktail Bars,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
243,edzGkH9Fd0chJbiTCDqq1A,Carmelo's Tacos,110 Summit Ave E,Seattle,WA,98102,47.6188364116856,-122.325064701916,,166,4.5,$,,,,edzGkH9Fd0chJbiTCDqq1A,carmelos-tacos-seattle-2,1.0,98102,Capitol Hill,Tacos:Food Stands,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
244,B9QnfF7SF5aYoph_ijDObQ,D' La Santa,2359 10th Ave E,Seattle,WA,98102,47.64123,-122.3202,,240,4.5,$$,,,,B9QnfF7SF5aYoph_ijDObQ,d-la-santa-seattle,1.0,98102,Capitol Hill,Mexican:Steakhouses,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
245,43CI7FDQVks2blFrhXWesg,Herb & Bitter Public House,516 Broadway E,Seattle,WA,98102,47.62360557110289,-122.320748173641,,313,4.0,$$,,,,43CI7FDQVks2blFrhXWesg,herb-and-bitter-public-house-seattle,1.0,98102,Capitol Hill,Tapas/Small Plates:Breakfast & Brunch:Cocktail Bars,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
246,aC1dn3qBFxgk-OYC3hFMgQ,Noodle Time Noodle Eatery,1554 E Olive Way,Seattle,WA,98102,47.618676,-122.32566499999999,,698,4.0,$$,,,,aC1dn3qBFxgk-OYC3hFMgQ,noodle-time-noodle-eatery-seattle,1.0,98102,Capitol Hill,Noodles,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
247,aNkKTZyTwgf2KuPxtupPpQ,Bait Shop,606 Broadway E,Seattle,WA,98102,47.624656,-122.32061599999999,,206,4.5,$$,,,,aNkKTZyTwgf2KuPxtupPpQ,bait-shop-seattle,2.0,98102,Capitol Hill,Dive Bars:American (Traditional),"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
248,eYkI5ZNx_PJ7qrJMwwW4OQ,Corvus & Company,601 Broadway E,Seattle,WA,98102,47.624519899999996,-122.3213,,116,4.0,$$,,,,eYkI5ZNx_PJ7qrJMwwW4OQ,corvus-and-company-seattle,1.0,98102,Capitol Hill,Bars:Mediterranean:American (Traditional),"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
249,n6BLr6spgjVWqzUwmVx0bg,Johnny Mo's Pizzeria,3272 Fuhrman Ave E,Seattle,WA,98102,47.65142,-122.32083,,10,4.5,,,,,n6BLr6spgjVWqzUwmVx0bg,johnny-mos-pizzeria-seattle,1.0,98102,Capitol Hill,Pizza,
250,RzOn1WEsHZ-vY5ZxyfOAkw,Pomodoro,2366 Eastlake Ave E,Seattle,WA,98102,47.641698999999996,-122.325672,,437,4.5,$$,,,,RzOn1WEsHZ-vY5ZxyfOAkw,pomodoro-seattle,1.0,98102,Capitol Hill,Italian:Spanish:Tapas/Small Plates,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
251,GbOeFx7ql7EPSlKv1tModQ,Le Messe,1903 Yale Pl E,Seattle,WA,98102,47.6358713334295,-122.32568406295401,,97,4.0,$$,,,,GbOeFx7ql7EPSlKv1tModQ,le-messe-seattle-2,2.0,98102,Capitol Hill,Italian,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
252,U0pca9y7PFXIUiUeKn1sWw,Son of A Butcher,2236 Eastlake Ave E,Seattle,WA,98102,47.63937,-122.32551000000001,,68,3.5,$$,,,,U0pca9y7PFXIUiUeKn1sWw,son-of-a-butcher-seattle-3,1.0,98102,Capitol Hill,Korean:Barbeque,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
253,R7RFX9IlMgNftKT0f9uudQ,Serafina,2043 Eastlake Ave E,Seattle,WA,98102,47.63808,-122.32611000000001,,681,4.0,$$$,,,,R7RFX9IlMgNftKT0f9uudQ,serafina-seattle,2.0,98102,Capitol Hill,Italian:Wine Bars:Tapas/Small Plates,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
254,qlMxvpFQHvR--8MFvx0T8g,Cicchetti,121 E Boston St,Seattle,WA,98102,47.6381371,-122.326172,,320,4.0,$$,,,,qlMxvpFQHvR--8MFvx0T8g,cicchetti-seattle,1.0,98102,Capitol Hill,Mediterranean:Tapas/Small Plates:Cocktail Bars,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
